가맹점 명,주소,데이터기준일자,위도,경도
개금한의원,부산 부산진구 가야2동,2026-04-24,35.14924129,129.0317528
조세규치과의원,부산 사상구 감전동,2026-04-24,35.15424621,128.9794104
이브,부산 사상구 광장로 7,2026-04-24,35.16433608,128.9777161
부경식육점,부산 해운대구 해운대로61번길 95-62,2026-04-24,35.1957234,129.1292378
비즈워크샵,부산 동구 진시장로 24,2026-04-24,35.13642339,129.0588362
풍년떡방앗간,부산 강서구 수가로716번길 34-6,2026-04-24,35.16591144,128.8823588
대명약국,부산 동래구 명장로 142,2026-04-24,35.19919027,129.1122868
수민정형외과의원,부산 수영구 민락동,2026-04-24,35.15726484,129.1254459
조만종내과,부산 해운대구 신반송로 207,2026-04-24,35.23042696,129.1573963
세정한의원,부산 동래구 충렬대로108번길 11,2026-04-24,35.20616959,129.0726075
도마한의원,부산 동래구 금강공원로 51,2026-04-24,35.21857705,129.0790468
삼성안과의원,부산 사하구 당리동,2026-04-24,35.10401155,128.9745013
김용태내과의원,부산 연제구 월드컵대로 54,2026-04-24,35.17939281,129.0848546
이형유내과의원,부산 영도구 태종로 102,2026-04-24,35.09115368,129.0419533
햇살가득한약국,부산 동래구 중앙대로 1325,2026-04-24,35.20531002,129.0775303
이명수내과,부산 중구  중구로,2026-04-24,35.10526153,129.0312515
금화부부치과의원,부산 동래구 쇠미로 120,2026-04-24,35.20185757,129.0597535
예쁜나의사진실,부산 해운대구 좌동순환로8번길 20,2026-04-24,35.16764097,129.1684362
등대식당,부산 기장군 장안읍,2026-04-24,35.31372519,129.2440443
한국의상 금실,부산 동구 범일로89번길 9,2026-04-24,35.13804642,129.0587492
우리마트,부산 부산진구 범양로 123,2026-04-24,35.17402959,129.0655899
다래성,부산 동래구 충렬대로218번길 21,2026-04-24,35.20086631,129.0833886
경북식육점,부산 사상구 학감대로 111,2026-04-24,35.14089484,128.9876525
대광전자,부산광역시 부산진구 부전로 196,2026-04-24,35.16375165,129.0624353
소정아구찜,부산 금정구 중앙대로1763번길 20,2026-04-24,35.24184876,129.0918081
영주상사,부산 중구 창선동2가,2026-04-24,35.09952532,129.0283163
연제안경원,부산 연제구 중앙대로 1049,2026-04-24,35.18230993,129.0781671
몽크,부산 금정구 금정로 90-1,2026-04-24,35.23259241,129.0870629
소리나무,부산 중구 중구로 71,2026-04-24,35.10435395,129.0285727
해성숯불갈비,부산 부산진구 냉정로253번길 10,2026-04-24,35.15116742,129.027775
신흥석유,부산 사하구 감천항로176번길,2026-04-24,35.07806673,128.9897147
신금정,부산 부산진구 골드테마길,2026-04-24,35.14312237,129.0600237
창성숯불갈비,부산 사상구 감전동,2026-04-24,35.15424621,128.9794104
해인꽃집,부산 동구 범일2동,2026-04-24,35.13652079,129.0620215
동주아드레,부산 동래구 아시아드대로225번길 14,2026-04-24,35.20483927,129.0658364
콩나물비빔밥집,부산 동구 중앙대로361번길 24-6,2026-04-24,35.1287796,129.0469776
소영정육마트,부산 금정구 부곡동 394-21,2026-04-24,35.22062086,129.0879549
본동반점,부산 사하구 하신중앙로 38,2026-04-24,35.08221462,128.9651745
제주흙돼지,부산 동래구 명륜로63번길 8,2026-04-24,35.19987498,129.0839577
크라피노,부산 북구 효열로235번길 31,2026-04-24,35.26524071,129.0186757
청호낚시,부산광역시 북구 낙동대로 1624,2026-04-24,35.20071618,128.9920839
대경약국,부산 사상구 모라로 228,2026-04-24,35.18508224,129.0046511
모라점기아오토큐,부산 사상구 모라1동,2026-04-24,35.18689375,128.9899804
제일화장품,부산 북구 만덕2동,2026-04-24,35.21020186,129.0371975
프렌즈비어,부산 사상구 대동로 87,2026-04-24,35.13802514,128.9776413
덕성가스,부산 북구 덕천로 29,2026-04-24,35.20796855,129.0080112
안동흑염소,부산 사하구 윤공단로14번길 5,2026-04-24,35.05513322,128.9689833
진도순이비인후과의원,부산 남구 문현동,2026-04-24,35.14332699,129.0721242
오거리약국,부산 사하구 낙동대로 449,2026-04-24,35.10500692,128.969317
이문한치과의원,부산 북구 만덕대로 15,2026-04-24,35.21072192,129.0066992
세광의료재단,부산 해운대구 해운대로 409,2026-04-24,35.16753697,129.140969
금아치과의원,부산 북구 만덕대로155번길 15,2026-04-24,35.21402845,129.0201129
(주)파워스테이션,부산 부산진구 중앙대로 704,2026-04-24,35.15549362,129.0595847
하나수도,부산 사하구 낙동남로 1374,2026-04-24,35.10592167,128.9618966
영풍원예자재,부산 금정구 두구동,2026-04-24,35.29455165,129.111673
김두경내과,부산 연제구 과정로 202,2026-04-24,35.18799191,129.1052394
박상훈치과,부산 북구 시랑로 84,2026-04-24,35.19816799,129.0058
박민호치과의원,부산 북구 만덕대로 78,2026-04-24,35.21196836,129.013512
비치슈퍼,부산 수영구 남천동,2026-04-24,35.14275668,129.1103764
대신전산시스템(주),부산 연제구 거제천로 94,2026-04-24,35.18244177,129.0737106
문화신경외과의원,부산 사하구 감천로 122,2026-04-24,35.08721647,129.0047168
현대자동차대연남부점,부산 남구 유엔로 222,2026-04-24,35.12976727,129.1004713
조은신발,부산 해운대구 구남로41번길 43-1,2026-04-24,35.16225069,129.1628394
금농농산,부산 동래구 명장로 118,2026-04-24,35.20098958,129.1116055
만수장,부산 기장군 장안읍,2026-04-24,35.31372519,129.2440443
씨엔비(C&B),부산 해운대구 센텀동로 26,2026-04-24,35.1720424,129.1326216
커피나무,부산 영도구 남항로9번길 5,2026-04-24,35.09019446,129.0377131
필부부치과의원,부산 연제구 월드컵대로,2026-04-24,35.18883899,129.0733208
사직점현대자동차,부산 동래구 여고로 32,2026-04-24,35.19526771,129.0674534
디지탈누리,부산 사상구 학장로324번길 20,2026-04-24,35.1492678,129.0009941
함지박,부산 금정구 공해2길 31,2026-04-24,35.24309924,129.0557526
대궐안집,부산 사상구 광장로 68,2026-04-24,35.16174685,128.9838959
신정형외과의원,부산 부산진구 동평로 364,2026-04-24,35.17456033,129.0649004
대원기업사,부산 사상구 괘법동,2026-04-24,35.16376138,128.9871911
허용진내과의원,부산 사상구 학감대로 124,2026-04-24,35.14201917,128.988716
동방석유(주)늘푸른주유소,부산 동래구 충렬대로 121,2026-04-24,35.20644196,129.0739151
무궁화상회,부산 동구 진시장로 24,2026-04-24,35.13642339,129.0588362
하트,부산 부산진구  자유평화로,2026-04-24,35.14137153,129.0619973
금비,부산 사상구 광장로 7,2026-04-24,35.16433608,128.9777161
장성향,부산 동구 대영로243번길 29,2026-04-24,35.11355602,129.0377034
동아석유,부산 수영구 망미번영로104번길 4,2026-04-24,35.17614615,129.1121395
유성석유,부산 중구 보동길 10,2026-04-24,35.10451844,129.0270414
세유한의원,부산 부산진구 당감서로80번길 20,2026-04-24,35.16736695,129.0380307
대광블루모터스,부산 연제구 거제천로 45,2026-04-24,35.17850015,129.0715343
태종에너지청학주유소,부산 영도구  태종로,2026-04-24,35.08920779,129.0686159
태양석유,부산 기장군 기장읍,2026-04-24,35.23871011,129.2158563
OTTO카뱅크,부산 해운대구 반송로,2026-04-24,35.22038376,129.1425184
하동상회,부산 해운대구 구남로41번길 40,2026-04-24,35.16194111,129.1629016
한영슈퍼,부산 부산진구 엄광로12번길 58-3,2026-04-24,35.14563297,129.0171052
오뚜기식당,부산 중구 대영로242번길 6-16,2026-04-24,35.11149085,129.0367248
세원자동차정비,부산 사하구 낙동대로171번길 40,2026-04-24,35.10032431,128.9985464
아리따움광복롯데점,부산 중구 중앙동1가,2026-04-24,35.10077391,129.0357598
하구언보쉬카서비스,부산 사하구 하단동,2026-04-24,35.11480946,128.9525945
부곡인삼,부산 부산진구 중앙대로783번길 23,2026-04-24,35.16323429,129.0609058
수도컴퓨터정보통신학원,부산 부산진구 동천로 53,2026-04-24,35.15357233,129.0621219
삼성식육점,부산 금정구 금단로 156,2026-04-24,35.26289206,129.0932474
상가식육점,부산 사상구 낙동대로772번길 9,2026-04-24,35.12937544,128.971525
영창한의원,부산 동래구 충렬대로 487,2026-04-24,35.19481359,129.1118468
장충동왕족발(구서점),부산 금정구 중앙대로1959번길 53,2026-04-24,35.2591481,129.0883044
태극한의원,부산 해운대구 우동1로 75,2026-04-24,35.16801265,129.1568795
나이스,부산 동구  조방로49번길,2026-04-24,35.13946295,129.0601016
충남인삼,부산 부산진구 중앙대로783번길 23,2026-04-24,35.16323429,129.0609058
엘르온누리약국,부산 해운대구 해운대로 794,2026-04-24,35.16879433,129.1757407
로얄갤러리,부산 금정구 놀이마당로 16,2026-04-24,35.27674881,129.086511
석치과의원,부산 부산진구 동평로 109,2026-04-24,35.16608585,129.0413103
대저카서비스,부산 사상구 새벽시장로46번길 28,2026-04-24,35.15434328,128.97797
대림골프연습장,부산 사상구 광장로 40,2026-04-24,35.16210374,128.9807947
아동의원,부산 사상구  학감대로49번길,2026-04-24,35.13615064,128.9929039
뉴안경&콘택트,부산 중구 국제시장2길,2026-04-24,35.10117879,129.0284464
예인치과의원,부산 부산진구 성지로 75,2026-04-24,35.17724289,129.0539018
농심가할인마트,부산 동래구 명장2동,2026-04-24,35.20795102,129.1024181
애지치과의원,부산 연제구 월드컵대로 122,2026-04-24,35.18514233,129.0825004
이준치과,부산 북구 구포2동,2026-04-24,35.20165728,128.9994621
태원자동차정비,부산 연제구 거제대로 182,2026-04-24,35.18456396,129.0711171
푸른부부치과,부산 기장군 정관면 정관4로 38,2026-04-24,35.32610825,129.1709765
보수오토바이상사,부산 중구 흑교로 46-2,2026-04-24,35.10371443,129.0252616
신성기치과의원,부산 부산진구 동평로 205,2026-04-24,35.16875809,129.0501429
센텀이루다요양병원,부산 해운대구 APEC로 17,2026-04-24,35.16593245,129.1324115
이종훈치과,부산 동래구 충렬대로 249-1,2026-04-24,35.20141817,129.0867108
주식회사중앙레포츠,부산 남구 용호로 64,2026-04-24,35.12560981,129.1106327
조성흑염소,부산 사하구 윤공단로 92-1,2026-04-24,35.05953541,128.9700292
강대훈치과의원,부산 부산진구 당감로 61,2026-04-24,35.16709875,129.0386097
청우하이넥스,부산 금정구 금강로 459,2026-04-24,35.24841613,129.0882976
철마집,부산 금정구 금성동,2026-04-24,35.25163322,129.0559604
병천순대돼지국밥,부산 사하구 낙동대로549번길 9,2026-04-24,35.11238829,128.9633725
고아라대라점,부산 기장군 기장읍 읍내로104번길 19,2026-04-24,35.24317851,129.2159439
연제정,부산 연제구 거제동,2026-04-24,35.18921443,129.0716776
백광,부산 중구 남포길 25-3,2026-04-24,35.09885092,129.0314562
참조은이비인후과의원,부산 사하구 감천로 59,2026-04-24,35.09059405,128.9990945
대명약국,부산 부산진구 동평로 105-1,2026-04-24,35.16600728,129.0410105
보람내과의원,부산 북구 효열로 75,2026-04-24,35.25281316,129.0136512
우성자동차정비공업(주),부산 남구 신선대산복로 38,2026-04-24,35.11641956,129.0992452
바른이 치과,부산 해운대구 양운로42번길 20,2026-04-24,35.16867614,129.1773825
영림식육점,부산 부산진구 범일로154번길 20,2026-04-24,35.14356626,129.0604965
신산가구,부산 부산진구 백양순환로 65-1,2026-04-24,35.1702401,129.0341362
재클린,부산 사상구 광장로,2026-04-24,35.16243268,128.9821545
해운대산부인과,부산 해운대구  중동1로,2026-04-24,35.16300289,129.1622933
우리유통,부산 수영구 광안2동,2026-04-24,35.15573867,129.1137884
남경석유,부산 동구 증산로 18,2026-04-24,35.13482654,129.0474887
진미식품,부산 사상구 학감대로 111,2026-04-24,35.14089484,128.9876525
OPS,부산 해운대구 좌동순환로 237,2026-04-24,35.17460774,129.1805294
효당한의원,부산 금정구 부곡로 104,2026-04-24,35.22500252,129.0917843
태종대온천주유소,부산 영도구 태종로 806-1,2026-04-24,35.06467933,129.0804518
오성한의원,부산 금정구 장전로 32,2026-04-24,35.22870912,129.0855296
당감제일냉면 토리커피,부산 사상구  대동로,2026-04-24,35.1419451,128.983775
부경식육점,부산 동래구 사직북로47번길 26,2026-04-24,35.19851755,129.0592482
삼호카클리닉,부산 북구 의성로 55,2026-04-24,35.21567445,129.0094207
롯데리아장림점,부산 사하구 장림동,2026-04-24,35.07429738,128.9705271
남궁한의원,부산 연제구 과정로 119,2026-04-24,35.18216518,129.1069169
남북석유,부산 동구 중앙대로389번길 19,2026-04-24,35.13044771,129.0488832
행복플러스이불백화점,부산 사상구 사상로293번길 16,2026-04-24,35.1713492,128.9819115
농심가등대슈퍼,부산 서구 남부민로10번길 16,2026-04-24,35.08505668,129.0242554
동화대반점,부산 수영구 수영로427번길 11,2026-04-24,35.14422203,129.10868
경화식당,부산 남구 대연6동,2026-04-24,35.13731348,129.0831088
남형익세무회계사무소,부산 사상구 학감대로 266,2026-04-24,35.154547,128.990963
에메랄드,부산 수영구 무학로9번길 95,2026-04-24,35.16607331,129.1155809
유니크,부산 부산진구  자유평화로,2026-04-24,35.14137153,129.0619973
한성카인테리어,부산 영도구 태종로 178-9,2026-04-24,35.09424445,129.0483185
(주)글로벌골프프라자,부산 연제구 중앙대로 1151,2026-04-24,35.19038131,129.0801606
화승종합동물병원,부산 부산진구 동평로 107,2026-04-24,35.1660306,129.0411505
엘르,부산 중구 국제시장2길 5,2026-04-24,35.09970656,129.0283158
한길세무회계사무소,부산 동구 조방로 48,2026-04-24,35.14097365,129.0610402
경락한의원,부산 금정구 수림로 6,2026-04-24,35.23956253,129.091898
센스,부산 사하구 윤공단로14번길 21,2026-04-24,35.05594302,128.9690224
(의)은성의료재단 좋은주례요양병원,부산 사상구 주례3동,2026-04-24,35.14737111,129.0014024
세명석유,부산 영도구 중리남로 20,2026-04-24,35.06943295,129.0671892
부산탑비뇨기과,부산 동구 중앙대로 292,2026-04-24,35.12259089,129.0440968
한국영상음향,부산 동래구 충렬대로335번길 9,2026-04-24,35.19912888,129.0954486
세일상회,부산 사상구  농산물시장로25번길,2026-04-24,35.12932916,128.9669151
법무법인서면,부산 부산진구 서면문화로 6-1,2026-04-24,35.15842122,129.0581376
명성기사식당,부산 부산진구 중앙대로969번길 45,2026-04-24,35.17697786,129.0713318
