servList__estbDate,servList__faclInfId,servList__faclLat,servList__faclLng,servList__faclNm,servList__faclTyCd,servList__lcMnad,servList__salStaDivCd,servList__salStaNm,servList__wfcltDivCd,servList__wfcltId
19980824,20155823590,35.08657431,128.8402633,부산진해자유경제구역청,금융업소 등 일반업무시설,부산광역시 강서구 녹산산단232로 38-26,Y,영업,17,2644010900-1-17090002
19980824,20155823591,35.08657431,128.8402633,부산진해자유경제구역청,대피소,"부산광역시 강서구 녹산산단232로 38-26 (송정동, 진해경제자유구역청)",Y,영업,17,2644010900-1-17090002
19990914,20155823592,35.0859199,128.8423541,중소조선연구원창업보육센터,"교육원(연수원등)·직업훈련소·학원(자동차학원, 무도학원 제외) 등",부산광역시 강서구 녹산산단232로 38-6,Y,영업,17,2644010900-1-17130004
19991218,20155823596,35.08998876,128.8476724,(주) 한창트랜스,공장,부산광역시 강서구 녹산산단261로14번길 14,Y,영업,17,2644010900-1-15930003
20120525,20155823597,35.09154028,128.8520664,대양전기공업(주) 녹산공장,공장,부산광역시 강서구 녹산산단261로14번길 45-16,Y,영업,17,2644010900-1-16120002
20000103,20155823598,35.09179921,128.8502064,(주) 대림기공,공장,부산광역시 강서구 녹산산단261로14번길 45-19,Y,영업,17,2644010900-1-16100004
20011123,20155823602,35.09034779,128.8521023,태창정공(주),공장,부산광역시 강서구 녹산산단261로14번길 51,Y,영업,17,2644010900-1-16120004
20000421,20155823603,35.0929976,128.8434124,대원금속공업(주),공장,부산광역시 강서구 녹산산단261로39번길 24,Y,영업,17,2644010900-1-15670002
20120403,20155823604,35.09241561,128.8484896,태화인더스트리 부산지사,공장,부산광역시 강서구 녹산산단261로40번길 22,Y,영업,17,2644010900-1-15910001
20000520,20155823833,35.09653442,128.8469691,(주) 정아마린,공장,부산광역시 강서구 녹산산단261로88번길 12,Y,영업,17,2644010900-1-15810003
19990809,20155823834,35.09725717,128.8468344,태광후지킨(주),공장,부산광역시 강서구 녹산산단261로88번길 7,Y,영업,17,2644010900-1-15790001
20030708,20155823835,35.08769957,128.8457041,(주) 영광스텐,공장,부산광역시 강서구 녹산산단262로 16,Y,영업,17,2644010900-1-17200003
20020517,20155823839,35.0870078,128.8434952,(주)성광벤드,공장,부산광역시 강서구 녹산산단262로 26,Y,영업,17,2644010900-1-17200000
20080930,20155823840,35.08419604,128.8423856,에스비테크,수퍼마켓·일용품 등의 소매점,부산광역시 강서구 녹산산단262로50번길 31,Y,영업,17,2644010900-1-17590006
20090929,20155823841,35.08419623,128.8419698,수퍼마켓·일용품 등의 소매점,수퍼마켓·일용품 등의 소매점,부산광역시 강서구 녹산산단262로50번길 37,Y,영업,17,2644010900-1-17590005
20110614,20155824068,35.08689148,128.8499418,태화플라스틱,공장,부산광역시 강서구 녹산산단290로 27-7,Y,영업,17,2644010900-1-17290012
20150911,20155824069,35.08676807,128.8485795,4동,공장,부산광역시 강서구 녹산산단290로 28,Y,영업,17,2644010900-1-17240006
20060728,20155824070,35.09056604,128.8533125,갑을녹산병원,병원·치과병원·한방병원·정신병원·요양병원,부산광역시 강서구 녹산산단321로 24-8,Y,영업,17,2644010900-1-16270002
20150925,20155824074,35.09010981,128.8539339,공동직장어린이집,어린이집,부산광역시 강서구 녹산산단335로 11,Y,영업,17,2644010900-1-16270004
20020705,20155824075,35.09026117,128.8553382,킹마트,일반음식점,부산광역시 강서구 녹산산단335로 12-11,Y,영업,17,2644010900-1-16310009
20100409,20155824076,35.08988589,128.8564106,공단파출소,"파출소, 지구대",부산광역시 강서구 녹산산단335로 12-22,Y,영업,17,2644010900-1-16330002
20020423,20155824080,35.09024156,128.8543171,중소기업은행 녹산중앙지점,금융업소 등 일반업무시설,부산광역시 강서구 녹산산단335로 12-3,Y,영업,17,2644010900-1-16310003
20030414,20155824081,35.09048619,128.8543145,BNK 부산은행,금융업소 등 일반업무시설,부산광역시 강서구 녹산산단335로 16,Y,영업,17,2644010900-1-16310002
20080711,20155824082,35.09074244,128.8543535,KEB하나은행,금융업소 등 일반업무시설,부산광역시 강서구 녹산산단335로 20,Y,영업,17,2644010900-1-16310001
20151103,20155824310,35.0893895,128.8539085,경남은행 녹산지점,금융업소 등 일반업무시설,부산광역시 강서구 녹산산단335로 5,Y,영업,17,2644010900-1-16270008
20050110,20155824311,35.09152205,128.856492,한선 엔지니어링(주),공장,부산광역시 강서구 녹산산단361로 27,Y,영업,17,2644010900-1-16290014
20101223,20155824312,35.08688775,128.8554631,백산(BAIK SAN),공장,부산광역시 강서구 녹산산단382로14번가길 10,Y,영업,17,2644010900-1-17350015
20000418,20155824316,35.08464065,128.8564829,다이안,공장,부산광역시 강서구 녹산산단382로50번길 28,Y,영업,17,2644010900-1-17370019
20150102,20155824317,35.0842727,128.8625569,대동씨엠,공장,부산광역시 강서구 녹산산단382로59번길 33,Y,영업,17,2644010900-1-17710000
20001214,20155824318,35.09468173,128.8288882,서용엔지니어링,공장,부산광역시 강서구 녹산산단77로 17,Y,영업,17,2644010900-1-14930010
20000724,20155824547,35.09875821,128.8471189,삼도유압,공장,부산광역시 강서구 녹산산업북로 203,Y,영업,17,2644010900-1-15780002
20170710,20155824548,35.09823363,128.866964,Sk렌트카부산물류센터,주차장,부산광역시 강서구 녹산산업북로 379,Y,영업,17,2644011700-1-01860000
19990714,20155824549,35.09934087,128.8517181,KSB b,공장,부산광역시 강서구 녹산산업북로313번길 76,Y,영업,17,2644010900-1-15970003
20180322,20155824553,35.09424246,128.8359238,젤텍,공장,부산광역시 강서구 녹산산업중로 161,Y,영업,17,2644010900-1-15200000
20000828,20155824554,35.09414171,128.8402679,삼일섬유,공장,부산광역시 강서구 녹산산업중로 191-7,Y,영업,17,2644010900-1-15440004
20090622,20155824555,35.09943755,128.8244071,영도산업,공장,부산광역시 강서구 녹산산업중로 22,Y,영업,17,2644010900-1-14780001
19980411,20155824559,35.09610297,128.8577516,삼성전기 복지동,대피소,부산광역시 강서구 녹산산업중로 333,Y,영업,17,2644010900-1-16230002
20080212,20155824560,35.09610297,128.8577516,삼성전기(주)부산공장,공장,부산광역시 강서구 녹산산업중로 333,Y,영업,17,2644010900-1-16230002
20060215,20155824561,35.09151522,128.841496,트렉스타,공장,부산광역시 강서구 녹산산업중로192번길 23,Y,영업,17,2644010900-1-15510006
20020126,20155824788,35.09298992,128.8409531,DSR,공장,부산광역시 강서구 녹산산업중로192번길 7,Y,영업,17,2644010900-1-15510001
20011015,20155824789,35.09854046,128.8661058,한국타어어,주차장,부산광역시 강서구 녹산화전로 106,Y,영업,17,2644010900-1-16710000
20130115,20155824790,35.0910153,128.8668782,공장,공장,부산광역시 강서구 녹산화전로 24,Y,영업,17,2644010900-1-16820004
20100224,20155824794,35.11153721,128.8722332,포춘차이나,일반음식점,부산광역시 강서구 녹산화전로 277,Y,영업,17,2644011100-1-07370003
20160823,20155824795,35.19374131,128.9597801,워터맨,수퍼마켓·일용품 등의 소매점,부산광역시 강서구 대저동서로 217,Y,영업,17,2644010200-1-12950000
20141211,20155824796,35.19769215,128.9425493,경찰청사격장,국가 또는 지자체 청사,부산광역시 강서구 대저동서로 30,Y,영업,17,2644010100-1-43870000
20120222,20155825025,35.19210074,128.9606638,브라마파크골프,수퍼마켓·일용품 등의 소매점,부산광역시 강서구 대저동서로212번길 39,Y,영업,17,2644010200-1-12850001
20150915,20155825026,35.19992524,128.9484326,대저로79번길31,수퍼마켓·일용품 등의 소매점,부산광역시 강서구 대저동서로79번길 31,Y,영업,17,2644010100-1-41000000
20201222,20155825027,35.21335605,128.9530318,대저들길17번길 328,수퍼마켓·일용품 등의 소매점,부산광역시 강서구 대저들길17번길 328,Y,영업,17,2644010100-1-16220009
20150904,20155825031,35.21598372,128.9642119,이누스주식회사,수퍼마켓·일용품 등의 소매점,부산광역시 강서구 대저로 105,Y,영업,17,2644010100-1-14910044
19981210,20155825032,35.21643089,128.966276,낙동중학교,중학교,부산광역시 강서구 대저로 115,Y,영업,17,2644010100-1-14910007
20191211,20155825033,35.21495147,128.9661462,북부산건축자재백화점,수퍼마켓·일용품 등의 소매점,부산광역시 강서구 대저로 120,Y,영업,17,2644010100-1-14750000
20140624,20155825037,35.21534398,128.9668864,일월체어,금융업소 등 일반업무시설,부산광역시 강서구 대저로 125-8,Y,영업,17,2644010100-1-14510056
20161012,20155825038,35.21478946,128.9670652,그린농자재마트,수퍼마켓·일용품 등의 소매점,부산광역시 강서구 대저로 132-1,Y,영업,17,2644010100-1-14590008
20210809,20155825039,35.21509139,128.9709071,(주)비엠하우스,수퍼마켓·일용품 등의 소매점,부산광역시 강서구 대저로 165,Y,영업,17,2644010100-1-13750002
20140429,20155825268,35.2150121,128.9747152,(주)부성이엠씨,금융업소 등 일반업무시설,부산광역시 강서구 대저로 199,Y,영업,17,2644010100-1-07420001
20150521,20155825269,35.21491733,128.9765237,금호낚시,금융업소 등 일반업무시설,부산광역시 강서구 대저로 219,Y,영업,17,2644010100-1-06820001
20171229,20155825270,35.21482837,128.9777165,대저농협,금융업소 등 일반업무시설,부산광역시 강서구 대저로 229,Y,영업,17,2644010100-1-06890008
20060523,20155825274,35.21411967,128.9802525,대상초등학교,초등학교,부산광역시 강서구 대저로 249,Y,영업,17,2644010100-1-23550001
20181112,20155825275,35.21329252,128.9815943,더마트,휴게음식점·제과점,부산광역시 강서구 대저로 267,Y,영업,17,2644010100-1-23740001
20150709,20155825276,35.2112371,128.9836316,한국안전기술지원단,"교육원(연수원등)·직업훈련소·학원(자동차학원, 무도학원 제외) 등",부산광역시 강서구 대저로 294,Y,영업,17,2644010100-1-23350006
20200731,20155825504,35.21547856,128.9615038,수퍼마켓·일용품 등의 소매점,수퍼마켓·일용품 등의 소매점,부산광역시 강서구 대저로 81,Y,영업,17,2644010100-1-15150002
20140623,20155825505,35.21545741,128.9617576,태양상사,수퍼마켓·일용품 등의 소매점,부산광역시 강서구 대저로 81-1,Y,영업,17,2644010100-1-15150010
20150610,20155825506,35.21494507,128.9615975,아주종합주방기구,수퍼마켓·일용품 등의 소매점,부산광역시 강서구 대저로 82,Y,영업,17,2644010100-1-15090002
20151020,20155825510,35.21573261,128.9630317,(주)대동산업안전,수퍼마켓·일용품 등의 소매점,부산광역시 강서구 대저로 93-8,Y,영업,17,2644010100-1-14910014
20200611,20155825511,35.21628833,128.9642498,디에이치,수퍼마켓·일용품 등의 소매점,부산광역시 강서구 대저로109번길 23,Y,영업,17,2644010100-1-13010003
20170824,20155825512,35.21601536,128.9680053,순일산업(주),수퍼마켓·일용품 등의 소매점,부산광역시 강서구 대저로135번길 24,Y,영업,17,2644010100-1-14360008
20170824,20155825516,35.21615342,128.968,로드페이스,수퍼마켓·일용품 등의 소매점,부산광역시 강서구 대저로135번길 26,Y,영업,17,2644010100-1-14360007
20170824,20155825517,35.21629428,128.9679495,대저로135번길28,수퍼마켓·일용품 등의 소매점,부산광역시 강서구 대저로135번길 28,Y,영업,17,2644010100-1-14360000
20220121,20155825518,35.21630934,128.9672395,캐리어에어컨,수퍼마켓·일용품 등의 소매점,부산광역시 강서구 대저로135번길 29,Y,영업,17,2644010100-1-14500001
20161115,20155825745,35.2165237,128.9678231,좋은아침,수퍼마켓·일용품 등의 소매점,부산광역시 강서구 대저로135번길 34,Y,영업,17,2644010100-1-13060000
20180314,20155825746,35.2165903,128.9669861,아이팩,수퍼마켓·일용품 등의 소매점,부산광역시 강서구 대저로135번길 37,Y,영업,17,2644010100-1-13020000
20150501,20155825747,35.21811337,128.9722904,이노유통,수퍼마켓·일용품 등의 소매점,부산광역시 강서구 대저로155번가길 42,Y,영업,17,2644010100-1-13660006
20150501,20155825751,35.21811562,128.9724734,광명환경(주),수퍼마켓·일용품 등의 소매점,부산광역시 강서구 대저로155번가길 46,Y,영업,17,2644010100-1-13660007
20201211,20155825752,35.21577384,128.9705753,대원개발,수퍼마켓·일용품 등의 소매점,부산광역시 강서구 대저로155번길 22,Y,영업,17,2644010100-1-14230010
20190918,20155825753,35.21654738,128.9705163,한국비계기술원,"교육원(연수원등)·직업훈련소·학원(자동차학원, 무도학원 제외) 등",부산광역시 강서구 대저로155번길 38,Y,영업,17,2644010100-1-13330012
20210217,20155825981,35.21823389,128.969981,신우T&T,수퍼마켓·일용품 등의 소매점,부산광역시 강서구 대저로155번길 71,Y,영업,17,2644010100-1-13280022
20180706,20155825982,35.21666651,128.971872,농미식품,수퍼마켓·일용품 등의 소매점,부산광역시 강서구 대저로171번가길 47,Y,영업,17,2644010100-1-13390004
20160704,20155825983,35.21860156,128.9712324,경기세라믹,수퍼마켓·일용품 등의 소매점,부산광역시 강서구 대저로171번길 147,Y,영업,17,2644010100-1-13560004
20151231,20155825987,35.21856157,128.9709709,경도상사,수퍼마켓·일용품 등의 소매점,부산광역시 강서구 대저로171번길 151,Y,영업,17,2644010100-1-13570004
20150729,20155825988,35.21870829,128.9707604,G&C경기세라믹,수퍼마켓·일용품 등의 소매점,부산광역시 강서구 대저로171번길 159,Y,영업,17,2644010100-1-13580047
20150729,20155825989,35.2185682,128.9707358,연진인터내셔널,수퍼마켓·일용품 등의 소매점,부산광역시 강서구 대저로171번길 159-1,Y,영업,17,2644010100-1-13580079
20150729,20155825993,35.21842516,128.9707096,동진폴리머,수퍼마켓·일용품 등의 소매점,부산광역시 강서구 대저로171번길 159-3,Y,영업,17,2644010100-1-13580080
20150729,20155825994,35.21827974,128.9706855,NS폴딩도어,수퍼마켓·일용품 등의 소매점,부산광역시 강서구 대저로171번길 159-5,Y,영업,17,2644010100-1-13580081
20000429,20155825995,35.2163992,128.97367,대지유치원 대피소,대피소,부산광역시 강서구 대저로171번나길 26 (대저1동),Y,영업,17,2644010100-1-15490001
